cv_seed,horizon,target_day,fipsCode,excluded_fold,variant,feature,value,train_min,train_max,outside
42,1,4,54041,4,context,prior24_tp_sum,0.0,0.0,2.3,False
42,1,4,54041,4,context,customers_at_cutoff,10022.0,1233.0,696427.0,False
42,1,4,54041,4,context,pop_density,44.02066952398046,8.825519921910285,11939.655837338518,False
42,1,4,54041,4,context,pct_forest,80.26,0.97,88.72,False
42,1,4,54041,4,context,n_utilities,2.0,1.0,14.0,False
42,1,5,18013,1,context,last_P_t,0.000187248,0.0,0.824241807,False
42,1,5,18013,1,context,last_D_t,0.094498018,0.0,0.904657711,False
42,1,5,18013,1,context,last_N_t,0.0,0.0,0.065400654,False
42,1,5,18013,1,context,last_R_t,0.000187248,0.0,0.058582059,False
42,1,5,18013,1,context,osi_max_72h,0.133,0.0001,0.6505,False
42,1,5,18013,1,context,osi_mean_72h,0.014481944444444443,4.166666666666667e-06,0.2653,False
42,1,5,18013,1,context,osi_trend_last6h,-0.02262857142857143,-0.0558542857142857,0.019237142857142855,False
42,1,5,18013,1,context,gust_max,33.8,28.8,53.8,False
42,1,5,18013,1,context,gust_mean,27.479166666666668,19.712500000000002,40.52916666666666,False
42,1,5,18013,1,context,gust_hours_gt30,2.0,0.0,24.0,False
42,1,5,18013,1,context,tp_sum,2.8,0.30000000000000004,31.8,False
42,1,5,18013,1,context,soil_mean,0.49504166666666666,0.20279166666666668,0.5,False
42,1,5,18013,1,context,prior24_gust_max,46.6,20.6,58.3,False
42,1,5,18013,1,context,prior24_tp_sum,5.7,0.0,31.8,False
42,1,5,18013,1,context,customers_at_cutoff,10681.0,1233.0,696427.0,False
42,1,5,18013,1,context,pop_density,49.59943762132853,8.369152432816666,11939.655837338518,False
42,1,5,18013,1,context,pct_forest,83.22,0.97,88.72,False
42,1,5,18013,1,context,n_utilities,4.0,1.0,11.0,False
42,1,5,39119,1,context,last_P_t,0.320568513,0.0,0.824241807,False
42,1,5,39119,1,context,last_D_t,0.31014651,0.0,0.904657711,False
42,1,5,39119,1,context,last_N_t,0.005212858,0.0,0.065400654,False
42,1,5,39119,1,context,last_R_t,0.010834373,0.0,0.058582059,False
42,1,5,39119,1,context,osi_max_72h,0.2065,0.0001,0.6505,False
42,1,5,39119,1,context,osi_mean_72h,0.01916527777777778,4.166666666666667e-06,0.2653,False
42,1,5,39119,1,context,osi_trend_last6h,0.007077142857142868,-0.0558542857142857,0.019237142857142855,False
42,1,5,39119,1,context,gust_max,35.2,28.8,53.8,False
42,1,5,39119,1,context,gust_mean,28.599999999999998,19.712500000000002,40.52916666666666,False
42,1,5,39119,1,context,gust_hours_gt30,11.0,0.0,24.0,False
42,1,5,39119,1,context,tp_sum,13.7,0.30000000000000004,31.8,False
42,1,5,39119,1,context,soil_mean,0.30912500000000004,0.20279166666666668,0.5,False
42,1,5,39119,1,context,prior24_gust_max,35.7,20.6,58.3,False
42,1,5,39119,1,context,prior24_tp_sum,0.0,0.0,31.8,False
42,1,5,39119,1,context,customers_at_cutoff,44889.0,1233.0,696427.0,False
42,1,5,39119,1,context,pop_density,130.02865273906534,8.369152432816666,11939.655837338518,False
42,1,5,39119,1,context,pct_forest,51.09,0.97,88.72,False
42,1,5,39119,1,context,n_utilities,6.0,1.0,11.0,False
42,1,5,39115,2,context,last_P_t,0.074082648,0.0,0.824241807,False
42,1,5,39115,2,context,last_D_t,0.067889802,0.0,0.904657711,False
42,1,5,39115,2,context,last_N_t,0.006019215,0.0,0.065400654,False
42,1,5,39115,2,context,last_R_t,0.005131767,0.0,0.058582059,False
42,1,5,39115,2,context,osi_max_72h,0.0482,0.0003,0.598,False
42,1,5,39115,2,context,osi_mean_72h,0.005275,2.0833333333333333e-05,0.0723375,False
42,1,5,39115,2,context,osi_trend_last6h,0.00026000000000000133,-0.0558542857142857,0.019237142857142855,False
42,1,5,39115,2,context,gust_max,34.1,28.8,53.8,False
42,1,5,39115,2,context,gust_mean,27.483333333333334,19.712500000000002,40.52916666666666,False
42,1,5,39115,2,context,gust_hours_gt30,7.0,0.0,24.0,False
42,1,5,39115,2,context,tp_sum,19.7,0.30000000000000004,48.9,False
42,1,5,39115,2,context,soil_mean,0.31916666666666665,0.20279166666666668,0.5,False
42,1,5,39115,2,context,prior24_gust_max,40.5,20.6,58.3,False
42,1,5,39115,2,context,prior24_tp_sum,0.0,0.0,30.9,False
42,1,5,39115,2,context,customers_at_cutoff,8639.0,1233.0,696427.0,False
42,1,5,39115,2,context,pop_density,33.14394728226058,8.369152432816666,11939.655837338518,False
42,1,5,39115,2,context,pct_forest,67.94,0.97,87.8,False
42,1,5,39115,2,context,n_utilities,3.0,1.0,14.0,False
42,1,5,54013,2,context,last_P_t,0.000697674,0.0,0.824241807,False
42,1,5,54013,2,context,last_D_t,0.028875969,0.0,0.904657711,False
42,1,5,54013,2,context,last_N_t,0.0,0.0,0.065400654,False
42,1,5,54013,2,context,last_R_t,7.75e-05,0.0,0.058582059,False
42,1,5,54013,2,context,osi_max_72h,0.0342,0.0003,0.598,False
42,1,5,54013,2,context,osi_mean_72h,0.0019041666666666666,2.0833333333333333e-05,0.0723375,False
42,1,5,54013,2,context,osi_trend_last6h,-0.00658285714285714,-0.0558542857142857,0.019237142857142855,False
42,1,5,54013,2,context,gust_max,37.7,28.8,53.8,False
42,1,5,54013,2,context,gust_mean,27.304166666666664,19.712500000000002,40.52916666666666,False
42,1,5,54013,2,context,gust_hours_gt30,7.0,0.0,24.0,False
42,1,5,54013,2,context,tp_sum,21.7,0.30000000000000004,48.9,False
42,1,5,54013,2,context,soil_mean,0.3469583333333333,0.20279166666666668,0.5,False
42,1,5,54013,2,context,prior24_gust_max,38.0,20.6,58.3,False
42,1,5,54013,2,context,prior24_tp_sum,0.0,0.0,30.9,False
42,1,5,54013,2,context,customers_at_cutoff,4300.0,1233.0,696427.0,False
42,1,5,54013,2,context,pop_density,22.305169986066428,8.369152432816666,11939.655837338518,False
42,1,5,54013,2,context,pct_forest,88.57,0.97,87.8,True
42,1,5,54013,2,context,n_utilities,1.0,1.0,14.0,False
42,1,5,54015,2,context,last_P_t,0.0,0.0,0.824241807,False
42,1,5,54015,2,context,last_D_t,0.014054147,0.0,0.904657711,False
42,1,5,54015,2,context,last_N_t,0.0,0.0,0.065400654,False
42,1,5,54015,2,context,last_R_t,0.0,0.0,0.058582059,False
42,1,5,54015,2,context,osi_max_72h,0.1072,0.0003,0.598,False
42,1,5,54015,2,context,osi_mean_72h,0.008059722222222223,2.0833333333333333e-05,0.0723375,False
42,1,5,54015,2,context,osi_trend_last6h,-0.004228571428571427,-0.0558542857142857,0.019237142857142855,False
42,1,5,54015,2,context,gust_max,43.1,28.8,53.8,False
42,1,5,54015,2,context,gust_mean,27.508333333333336,19.712500000000002,40.52916666666666,False
42,1,5,54015,2,context,gust_hours_gt30,6.0,0.0,24.0,False
42,1,5,54015,2,context,tp_sum,22.7,0.30000000000000004,48.9,False
42,1,5,54015,2,context,soil_mean,0.380875,0.20279166666666668,0.5,False
42,1,5,54015,2,context,prior24_gust_max,45.8,20.6,58.3,False
42,1,5,54015,2,context,prior24_tp_sum,0.0,0.0,30.9,False
42,1,5,54015,2,context,customers_at_cutoff,3866.0,1233.0,696427.0,False
42,1,5,54015,2,context,pop_density,23.54408363285572,8.369152432816666,11939.655837338518,False
42,1,5,54015,2,context,pct_forest,88.72,0.97,87.8,True
42,1,5,54015,2,context,n_utilities,3.0,1.0,14.0,False
42,1,5,42053,3,context,last_P_t,0.14316924,0.0,0.824241807,False
42,1,5,42053,3,context,last_D_t,0.054422759,0.0,0.904657711,False
42,1,5,42053,3,context,last_N_t,0.065400654,0.0,0.021710291,True
42,1,5,42053,3,context,last_R_t,0.0,0.0,0.039181763,False
42,1,5,42053,3,context,osi_max_72h,0.1083,0.0001,0.6505,False
42,1,5,42053,3,context,osi_mean_72h,0.007994444444444445,4.166666666666667e-06,0.2653,False
42,1,5,42053,3,context,osi_trend_last6h,0.019237142857142855,-0.02262857142857143,0.017611428571428573,True
42,1,5,42053,3,context,gust_max,40.8,28.8,53.8,False
42,1,5,42053,3,context,gust_mean,28.070833333333336,19.712500000000002,40.52916666666666,False
42,1,5,42053,3,context,gust_hours_gt30,9.0,0.0,24.0,False
42,1,5,42053,3,context,tp_sum,12.8,0.30000000000000004,48.9,False
42,1,5,42053,3,context,soil_mean,0.3709166666666666,0.20279166666666668,0.49937499999999996,False
42,1,5,42053,3,context,prior24_gust_max,41.8,20.6,57.8,False
42,1,5,42053,3,context,prior24_tp_sum,0.1,0.0,31.8,False
42,1,5,42053,3,context,customers_at_cutoff,6866.0,1233.0,696427.0,False
42,1,5,42053,3,context,pop_density,16.320313542102692,8.369152432816666,11939.655837338518,False
42,1,5,42053,3,context,pct_forest,82.9,0.97,88.72,False
42,1,5,42053,3,context,n_utilities,4.0,1.0,14.0,False
42,1,5,42131,3,context,last_P_t,0.0,0.0,0.824241807,False
42,1,5,42131,3,context,last_D_t,0.0,0.0,0.904657711,False
42,1,5,42131,3,context,last_N_t,0.0,0.0,0.021710291,False
42,1,5,42131,3,context,last_R_t,0.0,0.0,0.039181763,False
42,1,5,42131,3,context,osi_max_72h,0.0034,0.0001,0.6505,False
42,1,5,42131,3,context,osi_mean_72h,0.00029305555555555557,4.166666666666667e-06,0.2653,False
42,1,5,42131,3,context,osi_trend_last6h,0.0,-0.02262857142857143,0.017611428571428573,False
42,1,5,42131,3,context,gust_max,33.0,28.8,53.8,False
42,1,5,42131,3,context,gust_mean,25.974999999999998,19.712500000000002,40.52916666666666,False
42,1,5,42131,3,context,gust_hours_gt30,2.0,0.0,24.0,False
42,1,5,42131,3,context,tp_sum,22.7,0.30000000000000004,48.9,False
42,1,5,42131,3,context,soil_mean,0.38916666666666666,0.20279166666666668,0.49937499999999996,False
42,1,5,42131,3,context,prior24_gust_max,33.3,20.6,57.8,False
42,1,5,42131,3,context,prior24_tp_sum,0.0,0.0,31.8,False
42,1,5,42131,3,context,customers_at_cutoff,19228.0,1233.0,696427.0,False
42,1,5,42131,3,context,pop_density,65.62228837758659,8.369152432816666,11939.655837338518,False
42,1,5,42131,3,context,pct_forest,66.66,0.97,88.72,False
42,1,5,42131,3,context,n_utilities,4.0,1.0,14.0,False
42,1,5,39117,4,context,last_P_t,0.824241807,0.0,0.520106319,True
42,1,5,39117,4,context,last_D_t,0.904657711,0.0,0.516776701,True
42,1,5,39117,4,context,last_N_t,0.001119479,0.0,0.065400654,False
42,1,5,39117,4,context,last_R_t,0.039181763,0.0,0.058582059,False
42,1,5,39117,4,context,osi_max_72h,0.598,0.0001,0.6505,False
42,1,5,39117,4,context,osi_mean_72h,0.0723375,4.166666666666667e-06,0.2653,False
42,1,5,39117,4,context,osi_trend_last6h,0.0008628571428571576,-0.0558542857142857,0.019237142857142855,False
42,1,5,39117,4,context,gust_max,43.9,28.8,53.3,False
42,1,5,39117,4,context,gust_mean,32.858333333333334,19.712500000000002,39.608333333333334,False
42,1,5,39117,4,context,gust_hours_gt30,15.0,0.0,24.0,False
42,1,5,39117,4,context,tp_sum,12.4,0.30000000000000004,48.9,False
42,1,5,39117,4,context,soil_mean,0.377,0.20279166666666668,0.5,False
42,1,5,39117,4,context,prior24_gust_max,47.9,20.6,58.3,False
42,1,5,39117,4,context,prior24_tp_sum,0.0,0.0,31.8,False
42,1,5,39117,4,context,customers_at_cutoff,9826.0,1233.0,696427.0,False
42,1,5,39117,4,context,pop_density,86.0554384555484,8.825519921910285,11939.655837338518,False
42,1,5,39117,4,context,pct_forest,21.15,0.97,88.72,False
42,1,5,39117,4,context,n_utilities,5.0,1.0,14.0,False
42,1,5,54007,4,context,last_P_t,0.0,0.0,0.520106319,False
42,1,5,54007,4,context,last_D_t,0.001216086,0.0,0.516776701,False
42,1,5,54007,4,context,last_N_t,0.0,0.0,0.065400654,False
42,1,5,54007,4,context,last_R_t,0.0,0.0,0.058582059,False
42,1,5,54007,4,context,osi_max_72h,0.0253,0.0001,0.6505,False
42,1,5,54007,4,context,osi_mean_72h,0.003701388888888889,4.166666666666667e-06,0.2653,False
42,1,5,54007,4,context,osi_trend_last6h,-0.0007285714285714284,-0.0558542857142857,0.019237142857142855,False
42,1,5,54007,4,context,gust_max,40.9,28.8,53.3,False
42,1,5,54007,4,context,gust_mean,27.15833333333333,19.712500000000002,39.608333333333334,False
42,1,5,54007,4,context,gust_hours_gt30,7.0,0.0,24.0,False
42,1,5,54007,4,context,tp_sum,17.4,0.30000000000000004,48.9,False
42,1,5,54007,4,context,soil_mean,0.36362500000000003,0.20279166666666668,0.5,False
42,1,5,54007,4,context,prior24_gust_max,42.2,20.6,58.3,False
42,1,5,54007,4,context,prior24_tp_sum,0.0,0.0,31.8,False
42,1,5,54007,4,context,customers_at_cutoff,7949.0,1233.0,696427.0,False
42,1,5,54007,4,context,pop_density,24.3707792862509,8.825519921910285,11939.655837338518,False
42,1,5,54007,4,context,pct_forest,86.72,0.97,88.72,False
42,1,5,54007,4,context,n_utilities,1.0,1.0,14.0,False
42,1,5,54041,4,context,last_P_t,0.005887048,0.0,0.520106319,False
42,1,5,54041,4,context,last_D_t,0.008664272,0.0,0.516776701,False
42,1,5,54041,4,context,last_N_t,0.000299341,0.0,0.065400654,False
42,1,5,54041,4,context,last_R_t,0.001263886,0.0,0.058582059,False
42,1,5,54041,4,context,osi_max_72h,0.0132,0.0001,0.6505,False
42,1,5,54041,4,context,osi_mean_72h,0.0012666666666666668,4.166666666666667e-06,0.2653,False
42,1,5,54041,4,context,osi_trend_last6h,-0.0005485714285714285,-0.0558542857142857,0.019237142857142855,False
42,1,5,54041,4,context,gust_max,37.9,28.8,53.3,False
42,1,5,54041,4,context,gust_mean,26.77916666666667,19.712500000000002,39.608333333333334,False
42,1,5,54041,4,context,gust_hours_gt30,5.0,0.0,24.0,False
42,1,5,54041,4,context,tp_sum,16.8,0.30000000000000004,48.9,False
42,1,5,54041,4,context,soil_mean,0.380875,0.20279166666666668,0.5,False
42,1,5,54041,4,context,prior24_gust_max,40.4,20.6,58.3,False
42,1,5,54041,4,context,prior24_tp_sum,0.0,0.0,31.8,False
42,1,5,54041,4,context,customers_at_cutoff,10022.0,1233.0,696427.0,False
42,1,5,54041,4,context,pop_density,44.02066952398046,8.825519921910285,11939.655837338518,False
42,1,5,54041,4,context,pct_forest,80.26,0.97,88.72,False
42,1,5,54041,4,context,n_utilities,2.0,1.0,14.0,False
42,1,6,18013,1,context,last_P_t,0.000187248,0.0,0.824241807,False
42,1,6,18013,1,context,last_D_t,0.094498018,0.0,0.904657711,False
42,1,6,18013,1,context,last_N_t,0.0,0.0,0.065400654,False
42,1,6,18013,1,context,last_R_t,0.000187248,0.0,0.058582059,False
42,1,6,18013,1,context,osi_max_72h,0.133,0.0001,0.6505,False
42,1,6,18013,1,context,osi_mean_72h,0.014481944444444443,4.166666666666667e-06,0.2653,False
42,1,6,18013,1,context,osi_trend_last6h,-0.02262857142857143,-0.0558542857142857,0.019237142857142855,False
42,1,6,18013,1,context,gust_max,25.3,19.2,47.0,False
42,1,6,18013,1,context,gust_mean,14.608333333333334,11.045833333333334,30.75,False
42,1,6,18013,1,context,gust_hours_gt30,0.0,0.0,14.0,False
42,1,6,18013,1,context,tp_sum,0.4,0.0,7.2,False
42,1,6,18013,1,context,soil_mean,0.48137499999999994,0.23024999999999998,0.49095833333333333,False
42,1,6,18013,1,context,prior24_gust_max,33.8,28.8,53.8,False
42,1,6,18013,1,context,prior24_tp_sum,2.8,0.30000000000000004,31.8,False
42,1,6,18013,1,context,customers_at_cutoff,10681.0,1233.0,696427.0,False
42,1,6,18013,1,context,pop_density,49.59943762132853,8.369152432816666,11939.655837338518,False
42,1,6,18013,1,context,pct_forest,83.22,0.97,88.72,False
42,1,6,18013,1,context,n_utilities,4.0,1.0,11.0,False
42,1,6,39119,1,context,last_P_t,0.320568513,0.0,0.824241807,False
42,1,6,39119,1,context,last_D_t,0.31014651,0.0,0.904657711,False
42,1,6,39119,1,context,last_N_t,0.005212858,0.0,0.065400654,False
42,1,6,39119,1,context,last_R_t,0.010834373,0.0,0.058582059,False
42,1,6,39119,1,context,osi_max_72h,0.2065,0.0001,0.6505,False
42,1,6,39119,1,context,osi_mean_72h,0.01916527777777778,4.166666666666667e-06,0.2653,False
42,1,6,39119,1,context,osi_trend_last6h,0.007077142857142868,-0.0558542857142857,0.019237142857142855,False
42,1,6,39119,1,context,gust_max,29.2,19.2,47.0,False
42,1,6,39119,1,context,gust_mean,20.858333333333334,11.045833333333334,30.75,False
42,1,6,39119,1,context,gust_hours_gt30,0.0,0.0,14.0,False
42,1,6,39119,1,context,tp_sum,1.6,0.0,7.2,False
42,1,6,39119,1,context,soil_mean,0.3369166666666667,0.23024999999999998,0.49095833333333333,False
42,1,6,39119,1,context,prior24_gust_max,35.2,28.8,53.8,False
42,1,6,39119,1,context,prior24_tp_sum,13.7,0.30000000000000004,31.8,False
42,1,6,39119,1,context,customers_at_cutoff,44889.0,1233.0,696427.0,False
42,1,6,39119,1,context,pop_density,130.02865273906534,8.369152432816666,11939.655837338518,False
42,1,6,39119,1,context,pct_forest,51.09,0.97,88.72,False
42,1,6,39119,1,context,n_utilities,6.0,1.0,11.0,False
42,1,6,39115,2,context,last_P_t,0.074082648,0.0,0.824241807,False
42,1,6,39115,2,context,last_D_t,0.067889802,0.0,0.904657711,False
42,1,6,39115,2,context,last_N_t,0.006019215,0.0,0.065400654,False
42,1,6,39115,2,context,last_R_t,0.005131767,0.0,0.058582059,False
42,1,6,39115,2,context,osi_max_72h,0.0482,0.0003,0.598,False
42,1,6,39115,2,context,osi_mean_72h,0.005275,2.0833333333333333e-05,0.0723375,False
42,1,6,39115,2,context,osi_trend_last6h,0.00026000000000000133,-0.0558542857142857,0.019237142857142855,False
42,1,6,39115,2,context,gust_max,33.0,19.2,47.0,False
42,1,6,39115,2,context,gust_mean,22.258333333333336,11.045833333333334,29.075,False
42,1,6,39115,2,context,gust_hours_gt30,2.0,0.0,9.0,False
42,1,6,39115,2,context,tp_sum,0.2,0.0,7.2,False
42,1,6,39115,2,context,soil_mean,0.32825,0.22358333333333333,0.49095833333333333,False
42,1,6,39115,2,context,prior24_gust_max,34.1,28.8,53.8,False
42,1,6,39115,2,context,prior24_tp_sum,19.7,0.30000000000000004,48.9,False
42,1,6,39115,2,context,customers_at_cutoff,8639.0,1233.0,696427.0,False
42,1,6,39115,2,context,pop_density,33.14394728226058,8.369152432816666,11939.655837338518,False
42,1,6,39115,2,context,pct_forest,67.94,0.97,87.8,False
42,1,6,39115,2,context,n_utilities,3.0,1.0,14.0,False
42,1,6,54013,2,context,last_P_t,0.000697674,0.0,0.824241807,False
42,1,6,54013,2,context,last_D_t,0.028875969,0.0,0.904657711,False
42,1,6,54013,2,context,last_N_t,0.0,0.0,0.065400654,False
42,1,6,54013,2,context,last_R_t,7.75e-05,0.0,0.058582059,False
42,1,6,54013,2,context,osi_max_72h,0.0342,0.0003,0.598,False
42,1,6,54013,2,context,osi_mean_72h,0.0019041666666666666,2.0833333333333333e-05,0.0723375,False
42,1,6,54013,2,context,osi_trend_last6h,-0.00658285714285714,-0.0558542857142857,0.019237142857142855,False
42,1,6,54013,2,context,gust_max,32.9,19.2,47.0,False
42,1,6,54013,2,context,gust_mean,20.1875,11.045833333333334,29.075,False
42,1,6,54013,2,context,gust_hours_gt30,1.0,0.0,9.0,False
42,1,6,54013,2,context,tp_sum,1.2,0.0,7.2,False
42,1,6,54013,2,context,soil_mean,0.3874583333333333,0.22358333333333333,0.49095833333333333,False
42,1,6,54013,2,context,prior24_gust_max,37.7,28.8,53.8,False
42,1,6,54013,2,context,prior24_tp_sum,21.7,0.30000000000000004,48.9,False
42,1,6,54013,2,context,customers_at_cutoff,4300.0,1233.0,696427.0,False
42,1,6,54013,2,context,pop_density,22.305169986066428,8.369152432816666,11939.655837338518,False
42,1,6,54013,2,context,pct_forest,88.57,0.97,87.8,True
42,1,6,54013,2,context,n_utilities,1.0,1.0,14.0,False
42,1,6,54015,2,context,last_P_t,0.0,0.0,0.824241807,False
42,1,6,54015,2,context,last_D_t,0.014054147,0.0,0.904657711,False
42,1,6,54015,2,context,last_N_t,0.0,0.0,0.065400654,False
42,1,6,54015,2,context,last_R_t,0.0,0.0,0.058582059,False
42,1,6,54015,2,context,osi_max_72h,0.1072,0.0003,0.598,False
42,1,6,54015,2,context,osi_mean_72h,0.008059722222222223,2.0833333333333333e-05,0.0723375,False
42,1,6,54015,2,context,osi_trend_last6h,-0.004228571428571427,-0.0558542857142857,0.019237142857142855,False
42,1,6,54015,2,context,gust_max,27.9,19.2,47.0,False
42,1,6,54015,2,context,gust_mean,18.470833333333335,11.045833333333334,29.075,False
42,1,6,54015,2,context,gust_hours_gt30,0.0,0.0,9.0,False
42,1,6,54015,2,context,tp_sum,2.0,0.0,7.2,False
42,1,6,54015,2,context,soil_mean,0.3922916666666667,0.22358333333333333,0.49095833333333333,False
42,1,6,54015,2,context,prior24_gust_max,43.1,28.8,53.8,False
42,1,6,54015,2,context,prior24_tp_sum,22.7,0.30000000000000004,48.9,False
42,1,6,54015,2,context,customers_at_cutoff,3866.0,1233.0,696427.0,False
42,1,6,54015,2,context,pop_density,23.54408363285572,8.369152432816666,11939.655837338518,False
42,1,6,54015,2,context,pct_forest,88.72,0.97,87.8,True
42,1,6,54015,2,context,n_utilities,3.0,1.0,14.0,False
42,1,6,42053,3,context,last_P_t,0.14316924,0.0,0.824241807,False
42,1,6,42053,3,context,last_D_t,0.054422759,0.0,0.904657711,False
42,1,6,42053,3,context,last_N_t,0.065400654,0.0,0.021710291,True
42,1,6,42053,3,context,last_R_t,0.0,0.0,0.039181763,False
42,1,6,42053,3,context,osi_max_72h,0.1083,0.0001,0.6505,False
42,1,6,42053,3,context,osi_mean_72h,0.007994444444444445,4.166666666666667e-06,0.2653,False
42,1,6,42053,3,context,osi_trend_last6h,0.019237142857142855,-0.02262857142857143,0.017611428571428573,True
42,1,6,42053,3,context,gust_max,36.0,19.2,47.0,False
42,1,6,42053,3,context,gust_mean,24.21666666666667,11.045833333333334,30.75,False
42,1,6,42053,3,context,gust_hours_gt30,4.0,0.0,14.0,False
